gene_id,lfc_DENV,lfc_ZIKV
ENSG00000000003,-0.5182190204105996,-0.19302079924481585
ENSG00000000419,-0.11995557250813516,-0.2137888872328606
ENSG00000000457,-0.008025622267370913,0.6593815740022393
ENSG00000000460,-1.4114907154550491,0.21900320414203556
ENSG00000000971,-0.6234753275097762,-0.06204912411827124
ENSG00000001036,-0.27140960481789467,-0.26976571723357967
ENSG00000001084,0.35923270993783785,0.6848933049253199
ENSG00000001167,-0.7830306321777107,-1.0001234791634221
ENSG00000001460,0.3254959551944345,0.4437512490112352
ENSG00000001461,0.9437052411379105,-0.251531733779228
ENSG00000001497,-0.5282557484249999,-0.3565355665134051
ENSG00000001561,-0.04087626222431595,0.34580244848722863
ENSG00000001626,-0.11905329874930537,-1.3386726220048863
ENSG00000001629,0.2344759672022465,-0.278249496299503
ENSG00000001630,-0.07704148783817821,-0.2751759998998251
ENSG00000001631,0.1414164500619446,0.44511418608268993
ENSG00000002016,0.2225981150052898,-0.013329379656560114
ENSG00000002330,0.559350120802836,-0.40097139850646
ENSG00000002549,-0.31762789446004014,-0.45980071711768833
ENSG00000002586,0.25414404217992903,-0.3981361445416871
ENSG00000002746,0.36954917035656176,0.5947463980662409
ENSG00000002822,-0.059884628387898875,0.780594335514254
ENSG00000002834,-0.09148659280388838,-0.7755600535042819
ENSG00000002919,0.33462760034783035,0.4242552111441813
ENSG00000002933,0.4040934864802741,-0.5449985899823547
ENSG00000003056,-0.22162672744601863,-0.641225275607483
ENSG00000003096,-1.5701913718582932,-0.3062569430358857
ENSG00000003147,2.0822257029454416,0.7286831945457743
ENSG00000003249,-0.710735913306815,-0.5436994952586836
ENSG00000003393,0.34484593750839254,0.9557801658821004
ENSG00000003400,-0.01446407280321571,0.145835031618345
ENSG00000003402,-3.4646349166500556e-05,-0.3283220098216173
ENSG00000003436,-0.48604368835156997,-1.093206823186283
ENSG00000003509,0.030764325272527593,0.16728854950837935
ENSG00000003756,0.567534295035026,0.867622811928145
ENSG00000003989,0.039757951587767515,0.007070598689627339
ENSG00000004059,-0.35518939471856914,-0.3460604207417859
ENSG00000004142,-0.21509064279382706,-0.022658995057668108
ENSG00000004399,-0.5245640410753156,-1.2215990858993548
ENSG00000004455,0.19678880364365714,-1.1812213453811635
ENSG00000004468,-1.5994319760007083,-0.3783743675660318
ENSG00000004478,-0.6091848659733765,-1.3913699971416875
ENSG00000004487,-0.5936848188512869,-0.010495084860734138
ENSG00000004534,0.5835975820145398,-0.3256136413476427
ENSG00000004700,-0.6639523522874629,0.23726515582712482
ENSG00000004766,-0.42183347246449543,0.5564287009151916
ENSG00000004779,0.2049635960758298,-0.9614873406624662
ENSG00000004799,0.7377775862766809,2.1297212643994516
ENSG00000004864,0.1897888897690727,0.5726092487490595
ENSG00000004866,0.24490044934959965,0.22124078141447878
ENSG00000004897,-0.27649467860403387,-0.9213295932635228
ENSG00000004961,0.2802695996848472,0.22832617590876048
ENSG00000004975,0.07200163586558972,0.37824982764958914
ENSG00000005007,0.12117655235182623,-0.16959699341784518
ENSG00000005020,0.6469707326216576,0.6601321922823189
ENSG00000005022,-0.27951316441821383,-0.5022810673085001
ENSG00000005059,-1.172494875761675,-0.645565418849793
ENSG00000005075,0.3363847401244584,-0.6623937477326756
ENSG00000005100,-0.01933222216030117,-0.7112512366908899
ENSG00000005108,1.24949053154416,0.7179311646911306
ENSG00000005156,-0.05557856894827751,-0.13496887770350607
ENSG00000005175,-0.29790945704315686,0.45469765082655034
ENSG00000005187,0.14104191877124128,0.668504183762086
ENSG00000005189,-0.9648094543689287,-0.18228264092152902
ENSG00000005194,-0.18074200378617178,-0.1631865830864312
ENSG00000005206,0.6366290073593379,0.832570786037113
ENSG00000005238,0.8885313758289201,0.29619775457779407
ENSG00000005243,1.2732042317861176,0.2131757582821059
ENSG00000005302,-0.8326275688592517,-0.33059389756464763
ENSG00000005339,1.0447024862156127,0.3893596120558871
ENSG00000005421,-1.2167738563439698,-0.37789560013571766
ENSG00000005436,-0.49923818233058137,-0.3056397392531087
ENSG00000005448,-0.3094355200434169,0.14495790034023637
ENSG00000005469,-1.1520974749972765,-0.6443386224700884
ENSG00000005471,0.06106476244656189,0.7048518918685525
ENSG00000005483,0.372515417865654,0.3591476235064084
ENSG00000005486,-0.20122415574307073,0.5664118424914548
ENSG00000005700,1.4697321563740058,0.5614070248940033
ENSG00000005801,-0.8882854745080002,-0.1173062026840972
ENSG00000005810,-0.14809977821903608,-0.061050258912751953
ENSG00000005812,-1.0067679204121238,0.7656980579569814
ENSG00000005844,-0.5593263896518345,-0.46410638458370823
ENSG00000005882,-0.4700538304527002,-0.20484736412601978
ENSG00000005889,0.4351484177204026,-0.2627709757233525
ENSG00000005893,0.12048552137361934,0.08127340393477045
ENSG00000006007,-0.9815897989317333,-0.6739566206221759
ENSG00000006015,0.07185081669634918,-0.637566001939792
ENSG00000006016,-0.26744072547868036,-0.8128985272791578
ENSG00000006042,-0.5600155979684383,-0.4922055819475739
ENSG00000006118,-0.5344488765555404,-1.1434124107559231
ENSG00000006125,0.38828172460816823,0.48398661621646877
ENSG00000006194,-0.01717064845525007,0.0012562569105085686
ENSG00000006210,-0.5838310432081495,-0.12033511608639547
ENSG00000006282,-0.13508410636841806,0.2566698946095527
ENSG00000006327,1.6843872660695132,-0.004144261314173114
ENSG00000006377,-0.3576401633135986,-1.3146997573790267
ENSG00000006432,0.41527212410627645,-0.07913300790984357
ENSG00000006451,0.733269406319061,-0.289316869086778
ENSG00000006453,0.2728117577568492,0.8928450066860787
ENSG00000006459,0.1397983005002139,0.13350444073436885
ENSG00000006468,0.07909153964286375,0.07111307489842877
ENSG00000006530,-0.42054070580530745,-0.10057745948059171
ENSG00000006534,0.3372017606800637,0.31159747429191853
ENSG00000006555,-0.04925116372180427,-0.38348026347238506
ENSG00000006576,-0.17869630491138322,-0.03725363056406383
ENSG00000006607,0.011589616383226975,-0.09172934820651668
ENSG00000006611,-0.25898551591821795,-0.9752586606272438
ENSG00000006625,-0.7382763342283614,-0.594539329634209
ENSG00000006634,-0.9334045425856092,-0.6499613024214215
ENSG00000006638,0.8513246438984725,-0.37931397751440366
ENSG00000006652,1.2489749746490446,1.2634477686748529
ENSG00000006695,0.224912251923838,0.7053278705041093
ENSG00000006704,0.5694315305373412,0.5954600351830128
ENSG00000006712,-0.09414467821665706,-0.15670658207328358
ENSG00000006715,0.22771135652802554,-0.015218472070802846
ENSG00000006744,-0.5535868762090255,-0.7453807471864549
ENSG00000006756,-0.4208604608037696,-0.1525566392902833
ENSG00000006757,0.27820837011127875,-0.4670786509804681
ENSG00000006831,-0.04002310133308651,-0.45294076636249514
ENSG00000006837,0.3505054969949828,-0.20301386198694416
ENSG00000007047,-0.10065872687781097,-0.7180780372442128
ENSG00000007062,-1.0464107693739684,-1.1816758086347452
ENSG00000007080,-0.26324480428164687,-0.34772302738664074
ENSG00000007168,0.3745324110041044,0.6799243036262488
ENSG00000007202,0.32038315791995053,-1.577763444087764
ENSG00000007255,0.7989717578129119,-0.4987981315969261
ENSG00000007341,0.7107599942813718,0.8819370120704444
ENSG00000007372,0.42611102994059524,0.4141980831453156
ENSG00000007376,-0.8149503564187923,-1.040005764780703
ENSG00000007384,-0.28124015665896795,0.5276698909715796
ENSG00000007392,0.6913671873552119,-0.12821540941731913
ENSG00000007520,-0.5820950660548254,-0.5266751422302596
ENSG00000007541,-0.024994585163023553,0.2401900417229308
ENSG00000007545,0.3082492576371636,0.10139840959409452
ENSG00000007866,0.009108477965166673,-0.11072161302910088
ENSG00000007923,-0.43839986688924437,-0.3271555312653307
ENSG00000007944,0.14754089906091594,0.08891366278967583
ENSG00000007952,-0.6813474364920875,-0.997717105837929
ENSG00000007968,-1.6047960774963308,-2.43159145191278
ENSG00000008018,-0.5475971978812009,-0.672039228418722
ENSG00000008083,0.23097562748842915,-0.043924641491370764
ENSG00000008086,0.9089080061773889,0.5515638829461869
ENSG00000008128,0.7165837399633572,-0.45721606035884443
ENSG00000008130,-0.3943936948340703,-0.03242821449268174
ENSG00000008256,0.15976945275381227,0.4112162065037246
ENSG00000008277,-0.30241924581984914,-0.3958475788359147
ENSG00000008282,-0.4976783146187742,0.05619646861676397
ENSG00000008294,0.8257871932433618,0.16966895985431574
ENSG00000008311,0.6442062957709123,0.7065922871748329
ENSG00000008323,-0.6847840797490641,-0.2504928142985492
ENSG00000008324,0.14198316186857962,-1.0140551092464962
ENSG00000008382,0.14170558236473185,-0.2805954721431073
ENSG00000008394,-0.5690918918309693,-0.41144003645631777
ENSG00000008405,-0.25251304015275533,0.43862801128663165
ENSG00000008513,-0.9916684035591417,-0.08040335582223213
ENSG00000008517,2.420343899640286,0.8173872905633313
ENSG00000008710,0.8356034435081712,-0.046449213289488256
