Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
TargetScan_microRNA_2017,hsa-miR-190,1/1779,0.7528775903480316,0.7941220494982242,0,0,0.7314398200224972,0.2076211144173454,CD200R1
TargetScan_microRNA_2017,mmu-miR-431,1/1785,0.7540958666783205,0.7941220494982242,0,0,0.7287395900064062,0.2056763829007841,DUSP1
TargetScan_microRNA_2017,mmu-miR-5117,1/1789,0.7549049342387625,0.7941220494982242,0,0,0.7269495046340684,0.2043916325717689,CD200R1
TargetScan_microRNA_2017,hsa-miR-496,1/1812,0.7595090636927595,0.7941220494982242,0,0,0.7168099708132839,0.1971822538705253,CCL4
TargetScan_microRNA_2017,hsa-miR-4536,1/1821,0.7612886048708097,0.7941220494982242,0,0,0.7129120879120879,0.1944416024884273,CD200R1
TargetScan_microRNA_2017,mmu-miR-376b,1/1835,0.7640323682399298,0.7941220494982242,0,0,0.7069247546346783,0.1902653506789866,CREBRF
TargetScan_microRNA_2017,hsa-miR-556-5p,1/1841,0.7651992321883659,0.7941220494982242,0,0,0.7043866459627329,0.1885072813832377,CREBRF
TargetScan_microRNA_2017,hsa-miR-4669,1/1841,0.7651992321883659,0.7941220494982242,0,0,0.7043866459627329,0.1885072813832377,BIRC3
TargetScan_microRNA_2017,mmu-miR-877,1/1843,0.7655869884895122,0.7941220494982242,0,0,0.7035442841631767,0.1879254262883018,CREBRF
TargetScan_microRNA_2017,hsa-miR-4774-5p,1/1845,0.7659741470189,0.7941220494982242,0,0,0.7027037496126434,0.1873456405030657,DUSP1
TargetScan_microRNA_2017,mmu-miR-467h,1/1846,0.7661675024357737,0.7941220494982242,0,0,0.7022841656987998,0.1870565208164809,CREBRF
TargetScan_microRNA_2017,mmu-miR-467e,1/1846,0.7661675024357737,0.7941220494982242,0,0,0.7022841656987998,0.1870565208164809,CREBRF
TargetScan_microRNA_2017,mmu-miR-3102-3p.2,1/1851,0.7671320449669264,0.7941220494982242,0,0,0.7001930501930502,0.1856186112011546,INHBE
TargetScan_microRNA_2017,hsa-miR-4317,1/1852,0.7673245073101467,0.7941220494982242,0,0,0.6997761827583545,0.1853325594608293,CREBRF
TargetScan_microRNA_2017,hsa-miR-584,1/1855,0.7679010038450163,0.7941220494982242,0,0,0.698528278625366,0.1844774453155743,BIRC3
TargetScan_microRNA_2017,mmu-miR-770-3p,1/1860,0.7688588699005792,0.7941220494982242,0,0,0.6964573887650811,0.1830623276056587,CREBRF
TargetScan_microRNA_2017,hsa-miR-3689b,1/1865,0.7698130452685498,0.7941220494982242,0,0,0.6943976088289393,0.1816596863135428,CREBRF
TargetScan_microRNA_2017,hsa-miR-3689a-5p,1/1865,0.7698130452685498,0.7941220494982242,0,0,0.6943976088289393,0.1816596863135428,CREBRF
TargetScan_microRNA_2017,hsa-miR-3689e,1/1865,0.7698130452685498,0.7941220494982242,0,0,0.6943976088289393,0.1816596863135428,CREBRF
TargetScan_microRNA_2017,hsa-miR-3689f,1/1865,0.7698130452685498,0.7941220494982242,0,0,0.6943976088289393,0.1816596863135428,CREBRF
TargetScan_microRNA_2017,hsa-miR-4718,1/1867,0.7701936850442856,0.7941220494982242,0,0,0.6935767876282346,0.1811020938213766,RND1
TargetScan_microRNA_2017,hsa-miR-492,1/1868,0.7703837845018485,0.7941220494982242,0,0,0.6931670364985845,0.180824035765003,PLA2G4C
TargetScan_microRNA_2017,hsa-miR-4704-5p,1/1869,0.7705737372196764,0.7941220494982242,0,0,0.6927577240746405,0.180546468392275,CREBRF
TargetScan_microRNA_2017,hsa-miR-486-5p,1/1873,0.771332082395404,0.7941220494982242,0,0,0.6911248473748474,0.1794410855520798,CREBRF
TargetScan_microRNA_2017,mmu-miR-3087,1/1881,0.7728417593471938,0.7941220494982242,0,0,0.6878799392097265,0.1772535638716866,CD200R1
TargetScan_microRNA_2017,mmu-miR-880,1/1882,0.7730298135319729,0.7941220494982242,0,0,0.6874762664236348,0.1769822830750601,LPXN
TargetScan_microRNA_2017,mmu-miR-299,1/1884,0.7734054859657189,0.7941220494982242,0,0,0.6866702071163038,0.1764411502050193,CREBRF
TargetScan_microRNA_2017,mmu-miR-3068,1/1887,0.7739679066438413,0.7941220494982242,0,0,0.6854643235873352,0.1756330075685681,CREBRF
TargetScan_microRNA_2017,hsa-miR-648,1/1888,0.7741550904819406,0.7941220494982242,0,0,0.6850632144749792,0.1753645711972777,CXCL1
TargetScan_microRNA_2017,mmu-miR-5119,1/1890,0.774529024151154,0.7941220494982242,0,0,0.6842622702866218,0.1748291093669477,CD200R1
TargetScan_microRNA_2017,mmu-miR-139-3p,1/1894,0.7752751586934017,0.7941220494982242,0,0,0.6826654592106256,0.1737638017417354,PLA2G4C
TargetScan_microRNA_2017,hsa-miR-4714-3p,1/1899,0.7762045861463649,0.7941220494982242,0,0,0.6806789101309649,0.1724426176081008,CREBRF
TargetScan_microRNA_2017,hsa-miR-4423-3p,1/1900,0.7763900405655966,0.7941220494982242,0,0,0.6802828556383059,0.1721797645607332,CXCL1
TargetScan_microRNA_2017,hsa-miR-590-5p,1/1900,0.7763900405655966,0.7941220494982242,0,0,0.6802828556383059,0.1721797645607332,CREBRF
TargetScan_microRNA_2017,mmu-miR-704,1/1900,0.7763900405655966,0.7941220494982242,0,0,0.6802828556383059,0.1721797645607332,CREBRF
TargetScan_microRNA_2017,hsa-miR-21,1/1900,0.7763900405655966,0.7941220494982242,0,0,0.6802828556383059,0.1721797645607332,CREBRF
TargetScan_microRNA_2017,mmu-miR-669h-3p,1/1906,0.7774997583777459,0.7941220494982242,0,0,0.6779152605924259,0.1706122526509633,BIRC3
TargetScan_microRNA_2017,mmu-miR-669k,1/1906,0.7774997583777459,0.7941220494982242,0,0,0.6779152605924259,0.1706122526509633,BIRC3
TargetScan_microRNA_2017,hsa-miR-4694-5p,1/1906,0.7774997583777459,0.7941220494982242,0,0,0.6779152605924259,0.1706122526509633,BIRC3
TargetScan_microRNA_2017,hsa-miR-4484,1/1907,0.7776842108272505,0.7941220494982242,0,0,0.6775221106280918,0.1703525929403546,BIRC3
TargetScan_microRNA_2017,hsa-miR-505,1/1913,0.7787879319788424,0.7941220494982242,0,0,0.6751718469814704,0.1688041029353588,CREBRF
TargetScan_microRNA_2017,mmu-miR-490-3p,1/1917,0.779520902507762,0.7941220494982242,0,0,0.6736131822248732,0.1677807257952699,CREBRF
TargetScan_microRNA_2017,hsa-miR-219-1-3p,1/1921,0.7802516057381373,0.7941220494982242,0,0,0.6720610119047619,0.1667644398053793,BIRC3
TargetScan_microRNA_2017,mmu-miR-490-5p,1/1924,0.780798149151783,0.7941220494982242,0,0,0.6709011217591561,0.1660068439253328,PLA2G4C
TargetScan_microRNA_2017,mmu-miR-122,1/1926,0.7811618063709233,0.7941220494982242,0,0,0.6701298701298701,0.1655039657518352,TSPAN1
TargetScan_microRNA_2017,hsa-miR-4772-5p,1/1927,0.781343423741623,0.7941220494982242,0,0,0.6697448449784899,0.1652531797251353,INHBE
TargetScan_microRNA_2017,hsa-miR-4520b-3p,1/1938,0.7833319515416326,0.7941220494982242,0,0,0.6655358064754038,0.1625229950523711,PLA2G4C
TargetScan_microRNA_2017,mmu-miR-3102,1/1944,0.7844094759793769,0.7941220494982242,0,0,0.6632600544077641,0.1610555285552954,INHBE
TargetScan_microRNA_2017,mmu-miR-3094,1/1945,0.7845885763771611,0.7941220494982242,0,0,0.662882128159906,0.1608124235789348,DUSP1
TargetScan_microRNA_2017,mmu-miR-1194,1/1953,0.7860163885321052,0.7941220494982242,0,0,0.6598726580796253,0.1588825788189821,LPXN
TargetScan_microRNA_2017,hsa-miR-1292,1/1959,0.7870814455100776,0.7941220494982242,0,0,0.657631694148548,0.1574525130577944,SIRT4
TargetScan_microRNA_2017,mmu-miR-871-3p,1/1962,0.7876121166836089,0.7941220494982242,0,0,0.6565163546295621,0.1567429829382817,CREBRF
TargetScan_microRNA_2017,hsa-miR-4506,1/1967,0.7884938261985266,0.7941220494982242,0,0,0.6546650196192414,0.1555685084586434,CREBRF
TargetScan_microRNA_2017,hsa-miR-4259,1/1971,0.7891967328408387,0.7941220494982242,0,0,0.65319071791153,0.1546361384659924,CREBRF
TargetScan_microRNA_2017,mmu-miR-5121,1/1974,0.7897224813569599,0.7941220494982242,0,0,0.6520889146332634,0.1539410328029077,CREBRF
TargetScan_microRNA_2017,mmu-miR-300,1/1999,0.7940563683393635,0.7942279772956221,0,0,0.643035893035893,0.1482846089717769,CREBRF
TargetScan_microRNA_2017,hsa-miR-4327,1/2000,0.7942279772956221,0.7942279772956221,0,0,0.642678482098192,0.1480633110750554,TSPAN1
